\"id\",\"created_at\",\"updated_at\",\"device_id\",\"bugreport\",\"end_time\",\"device_summary\"
\"01H96YYRJ57BERRB6G17E3RGKS\",2023-09-01 05:00:49.000 +0530,2023-09-01 05:00:49.000 +0530,\"2319LZ5138Z8\",bugreports/2319LZ5138Z8/debugarchive/2023-08-31/2023-08-31T23:17:27.511Z,2023-09-01 04:47:28.000 +0530,\"{\"\"networks\"\": [{\"\"state\"\": \"\"CONNECTED/CONNECTED\"\", \"\"Domains\"\": \"\"logitech.com\"\", \"\"Interface\"\": \"\"eth0\"\", \"\"DnsAddresses\"\": \"\"/172.17.112.6/172.19.31.1\"\", \"\"LinkAddresses\"\": \"\"fe80c54260b35ab2c797/64172.18.35.220/24\"\"}], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"userdebug/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Asia/Taipei\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2319LZ5138Z8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 325}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H96Z3MWVJ9GCBZPD78M8VH7J\",2023-09-01 05:03:29.000 +0530,2023-09-01 05:03:29.000 +0530,\"2241LZ502CE8\",bugreports/2241LZ502CE8/debugarchive/2023-08-31/2023-08-31T23:24:19.435Z,2023-09-01 04:54:19.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Europe/Belfast\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ502CE8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6747}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H96ZP239K9WQWXMG4AY6SSB4\",2023-09-01 05:13:32.000 +0530,2023-09-01 05:13:32.000 +0530,\"2323LZ535HV8\",bugreports/2323LZ535HV8/debugarchive/2023-08-31/2023-08-31T23:39:27.138Z,2023-09-01 05:09:27.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Europe/Belfast\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ535HV8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6517}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H970SZDA596JYF6EV3GYRCM4\",2023-09-01 05:33:09.000 +0530,2023-09-01 05:33:09.000 +0530,\"2323LZ537CG8\",bugreports/2323LZ537CG8/debugarchive/2023-08-31/2023-08-31T23:49:38.332Z,2023-09-01 05:19:38.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Los_Angeles\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ537CG8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6560}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H971PZ4G8CV0GKJ9AYRK6PKR\",2023-09-01 05:48:59.000 +0530,2023-09-01 05:48:59.000 +0530,\"2241LZ502CT8\",bugreports/2241LZ502CT8/debugarchive/2023-09-01/2023-09-01T00:09:38.435Z,2023-09-01 05:39:38.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Europe/Brussels\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ502CT8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6705}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9727BMW6ZKES1F0F4S8E31S\",2023-09-01 05:57:56.000 +0530,2023-09-01 05:57:56.000 +0530,\"2319LZ51KBP8\",bugreports/2319LZ51KBP8/debugarchive/2023-09-01/2023-09-01T00:25:16.204Z,2023-09-01 05:55:16.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"userdebug/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Asia/Taipei\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2319LZ51KBP8\"\", \"\"Reboot Reason\"\": \"\"cold\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 4078}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H972FW7GDPP8K27PWX5EBSV9\",2023-09-01 06:02:35.000 +0530,2023-09-01 06:02:35.000 +0530,\"2241LZ502B38\",bugreports/2241LZ502B38/debugarchive/2023-09-01/2023-09-01T00:24:21.087Z,2023-09-01 05:54:21.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Detroit\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ502B38\"\", \"\"Reboot Reason\"\": \"\"kernel_panic\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6506}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H972N9WKE1XZXXJK9CH6CK52\",2023-09-01 06:05:33.000 +0530,2023-09-01 06:05:33.000 +0530,\"2323LZ537CT8\",bugreports/2323LZ537CT8/debugarchive/2023-09-01/2023-09-01T00:16:02.129Z,2023-09-01 05:46:02.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Australia/ACT\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ537CT8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6623}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H972RFD2TTY02N9CFD2EPZC7\",2023-09-01 06:07:17.000 +0530,2023-09-01 06:07:17.000 +0530,\"2323LZ535JF8\",bugreports/2323LZ535JF8/debugarchive/2023-09-01/2023-09-01T00:24:52.162Z,2023-09-01 05:54:52.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Europe/Brussels\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ535JF8\"\", \"\"Reboot Reason\"\": \"\"kernel_panic\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6612}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9731AKB551V2QHE675Q173S\",2023-09-01 06:12:07.000 +0530,2023-09-01 06:12:07.000 +0530,\"2241LZ5028P8\",bugreports/2241LZ5028P8/debugarchive/2023-09-01/2023-09-01T00:37:27.704Z,2023-09-01 06:07:28.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Los_Angeles\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ5028P8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6799}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9738KB516ZWYRBFA8274A7R\",2023-09-01 06:16:05.000 +0530,2023-09-01 06:16:05.000 +0530,\"2323LZ535JL8\",bugreports/2323LZ535JL8/debugarchive/2023-09-01/2023-09-01T00:31:59.738Z,2023-09-01 06:02:00.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Europe/Dublin\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ535JL8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6630}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H973NH43A3FHNRQRRNP4N5EV\",2023-09-01 06:23:09.000 +0530,2023-09-01 06:23:09.000 +0530,\"2241LZ502D08\",bugreports/2241LZ502D08/debugarchive/2023-09-01/2023-09-01T00:39:49.385Z,2023-09-01 06:09:49.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Los_Angeles\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ502D08\"\", \"\"Reboot Reason\"\": \"\"cold\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6225}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H97544R0VPY1KF0PWYWWNYTM\",2023-09-01 06:48:36.000 +0530,2023-09-01 06:48:36.000 +0530,\"2241LZ502AN8\",bugreports/2241LZ502AN8/debugarchive/2023-09-01/2023-09-01T01:06:33.406Z,2023-09-01 06:36:33.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Atikokan\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2241LZ502AN8\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6525}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H974DAMB49E4TKDHDFMVX9JV\",2023-09-01 06:36:09.000 +0530,2023-09-01 06:36:09.000 +0530,\"2323LZ50B918\",bugreports/2323LZ50B918/debugarchive/2023-09-01/2023-09-01T01:02:45.627Z,2023-09-01 06:32:46.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Asia/Taipei\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ50B918\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6701}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H974R55DKBD73KE73FMBC64W\",2023-09-01 06:42:04.000 +0530,2023-09-01 06:42:04.000 +0530,\"2323LZ535K18\",bugreports/2323LZ535K18/debugarchive/2023-09-01/2023-09-01T00:57:46.626Z,2023-09-01 06:27:47.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Creston\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ535K18\"\", \"\"Reboot Reason\"\": \"\"reboot\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6688}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9750Y41YXW05BABTZEKJ0Z4\",2023-09-01 06:46:51.000 +0530,2023-09-01 06:46:51.000 +0530,\"2324LZ51P0V8\",bugreports/2324LZ51P0V8/debugarchive/2023-09-01/2023-09-01T01:03:41.272Z,2023-09-01 06:33:41.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"Asia/Taipei\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2324LZ51P0V8\"\", \"\"Reboot Reason\"\": \"\"cold\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6614}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9757K5GRR1J3Q8XPPEJTHQQ\",2023-09-01 06:50:29.000 +0530,2023-09-01 06:50:29.000 +0530,\"2326LZ517618\",bugreports/2326LZ517618/debugarchive/2023-09-01/2023-09-01T01:17:12.630Z,2023-09-01 06:47:13.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Chicago\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2326LZ517618\"\", \"\"Reboot Reason\"\": \"\"kernel_panic\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 0, \"\"Kernel\"\": 0, \"\"System\"\": 6796}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
\"01H9759AGFDC2EYQF67EJTTJ64\",2023-09-01 06:51:26.000 +0530,2023-09-01 06:51:26.000 +0530,\"2323LZ535KH8\",bugreports/2323LZ535KH8/debugarchive/2023-09-01/2023-09-01T01:13:12.893Z,2023-09-01 06:43:13.000 +0530,\"{\"\"networks\"\": [], \"\"device_info\"\": {\"\"OS\"\": \"\"0.901.103\"\", \"\"Keys\"\": \"\"user/release-keys\"\", \"\"Model\"\": \"\"VU0067\"\", \"\"App Name\"\": \"\"default\"\", \"\"Time Zone\"\": \"\"America/Atikokan\"\", \"\"Device Mode\"\": \"\"DEVICE\"\", \"\"Device Type\"\": \"\"LogiSight\"\", \"\"Device Serial\"\": \"\"2323LZ535KH8\"\", \"\"Reboot Reason\"\": \"\"cold\"\", \"\"CollabOs Version\"\": \"\"1.10.73 (0.901.103)\"\"}, \"\"mic_devices\"\": [], \"\"usb_devices\"\": [], \"\"error_counts\"\": {\"\"Event\"\": 5, \"\"Kernel\"\": 0, \"\"System\"\": 8581}, \"\"proxy_setting\"\": [], \"\"BlePeripherals\"\": [], \"\"camera_devices\"\": [{\"\"name\"\": \"\"Number of public camera devices visible to API1: 2\"\"}, {\"\"name\"\": \"\"Device 0 maps to \\"\"0\\"\"\"\"}, {\"\"name\"\": \"\"Device 1 maps to \\"\"1\\"\"\"\"}], \"\"display_devices\"\": [], \"\"room_app_version\"\": [], \"\"bluetooth_devices\"\": [], \"\"number_of_HDMI_intput\"\": 0}\"
